idx,name,y_true,y_predict
1104,ksc,系统,系统
1105,kscreenlocker,应用,应用
1106,ksh,应用,系统
1107,kubernetes,应用,应用
1108,kurdit-unikurd-web-fonts,其它,其它
1109,kwin,应用,应用
1110,kyotocabinet,应用,核心
1111,ladspa,应用,核心
1112,lame,应用,系统
1113,langpacks,核心,核心
1114,langtable,系统,核心
1115,lapack,应用,核心
1116,lasso,应用,应用
1117,latex2html,应用,核心
1118,lato-fonts,其它,其它
1119,lcms2,应用,系统
1120,ldapjdk,应用,应用
1121,ldns,应用,核心
1122,ledmon,系统,系统
1123,lensfun,应用,应用
1124,leptonica,应用,应用
1125,less,系统,核心
1126,lftp,应用,系统
1127,libabw,应用,应用
1128,libaec,应用,核心
1129,libaio,系统,核心
1130,libao,应用,核心
1131,libappindicator,应用,应用
1132,libappstream-glib,系统,应用
1133,libarchive,系统,核心
1134,libass,应用,应用
1135,libassuan,系统,核心
1136,libasyncns,应用,应用
1137,libatasmart,应用,系统
1138,libatomic_ops,系统,系统
1139,libavc1394,系统,核心
1140,libbase,系统,应用
1141,libblockdev,系统,系统
1142,libbluray,系统,应用
1143,libbpf,系统,核心
1144,libburn,系统,系统
1145,libbytesize,系统,系统
1146,libcacard,系统,系统
1147,libcanberra,应用,应用
1148,libcap,核心,核心
1149,libcap-ng,核心,核心
1150,libcdio,系统,系统
1151,libcdio-paranoia,系统,系统
1152,libcdr,应用,应用
1153,libcgroup,系统,系统
1154,libchamplain,应用,应用
1155,libchardet,应用,核心
1156,libcmis,应用,应用
1157,libcomps,应用,应用
1158,libconfig,应用,核心
1159,libcroco,应用,应用
1160,libdaemon,系统,系统
1161,libdap,应用,核心
1162,libdatrie,应用,系统
1163,libdazzle,应用,应用
1164,libdb,系统,核心
1165,libdbusmenu,应用,应用
1166,libdc1394,系统,系统
1167,libdmapsharing,应用,应用
1168,libdmx,系统,核心
1169,libdnet,系统,系统
1170,libdnf,系统,应用
1171,libdrm,系统,核心
1172,libdv,应用,应用
1173,libdvdnav,应用,系统
1174,libdvdread,应用,系统
1175,libdwarf,系统,核心
1176,libeasyfc,应用,核心
1177,libecap,应用,核心
1178,libecpg,应用,系统
1179,libedit,应用,核心
1180,libEMF,应用,应用
1181,libeot,应用,系统
1182,libepoxy,应用,系统
1183,libepubgen,应用,应用
1184,liberation-fonts,其它,其它
1185,liberation-narrow-fonts,其它,其它
1186,libestr,应用,核心
1187,libetonyek,应用,应用
1188,libev,应用,核心
1189,libevdev,应用,系统
1190,libevent,应用,核心
1191,libexif,应用,核心
1192,libexttextcat,应用,应用
1193,libfabric,系统,应用
1194,libfastjson,应用,核心
1195,libffado,应用,应用
1196,libffi,系统,系统
1197,libfontenc,系统,核心
