,name,label,predict
2548,langpacks-pl,服务,服务
2549,langpacks-pt_BR,服务,服务
2550,langpacks-pt,服务,服务
2551,langpacks-ro,服务,服务
2552,langpacks-ru,服务,服务
2554,langpacks-sk,服务,服务
2555,langpacks-sl,服务,服务
2556,langpacks-sq,服务,服务
2557,langpacks-sr,服务,服务
2558,langpacks-ss,服务,服务
2559,langpacks-sv,服务,服务
2560,langpacks-ta,服务,服务
2562,langpacks-th,服务,服务
2564,langpacks-tr,服务,服务
2565,langpacks-ts,服务,服务
2566,langpacks-uk,服务,服务
2567,langpacks-ur,服务,服务
2568,langpacks-ve,服务,服务
2569,langpacks-vi,服务,服务
2570,langpacks-xh,服务,服务
2571,langpacks-zh_CN,服务,服务
2572,langpacks-zh_TW,服务,服务
2573,langpacks-zu,服务,服务
2574,langtable,工具,库
2575,python3-langtable,库,库
2576,blas,库,库
2577,blas64,库,库
2578,lapack,库,库
2579,lapack64,库,库
2580,lapack-static,库,库
2581,lasso,库,库
2582,latex2html,工具,库
2583,lato-fonts,其它,其它
2584,lcms2,工具,工具
2585,ldapjdk,库,库
2586,ldapjdk-javadoc,库,库
2587,ldns,库,服务
2588,ledmon,工具,工具
2589,lensfun,库,库
2590,leptonica,库,库
2591,less,工具,工具
2592,lftp,工具,工具
2593,lftp-scripts,工具,工具
2594,libabw,库,库
2595,libaec,库,库
2596,libaio,库,库
2597,libao,库,服务
2598,libappindicator-gtk3,库,工具
2599,libappstream-glib,库,库
2600,bsdtar,库,库
2601,libarchive,库,库
2602,bsdcat,库,工具
2603,bsdcpio,库,库
2604,libass,库,库
2605,libassuan,库,库
2606,libasyncns,库,库
2607,libatasmart,库,库
2608,libatomic_ops,库,库
2609,libavc1394,库,工具
2610,libbase,库,库
2611,libblockdev,库,库
2612,libblockdev-crypto,库,服务
2613,libblockdev-dm,库,库
2614,libblockdev-fs,库,库
2615,libblockdev-kbd,库,库
2616,libblockdev-loop,库,库
2617,libblockdev-lvm,库,工具
2619,libblockdev-mdraid,库,库
2620,libblockdev-mpath,库,服务
2621,libblockdev-nvdimm,库,库
2622,libblockdev-part,库,工具
2623,libblockdev-plugins-all,库,服务
2624,libblockdev-swap,库,库
2625,libblockdev-utils,库,库
2626,libblockdev-vdo,库,库
2627,python3-blockdev,库,库
2628,libbluray,库,库
2629,libbpf,库,工具
2630,libbpf-static,库,库
2631,libburn,库,库
2632,libbytesize,库,库
2633,python3-bytesize,库,库
2634,libcacard,库,库
2635,libcanberra,库,服务
2636,libcanberra-gtk2,库,服务
2637,libcanberra-gtk3,库,工具
2638,libcap,库,库
2639,libcap-ng,库,库
2640,libcap-ng-python3,库,库
2641,libcap-ng-utils,库,工具
2642,libcdio,库,库
2643,libcdio-paranoia,库,库
2644,libcdr,库,库
2645,libcgroup,库,服务
2646,libcgroup-pam,库,服务
2647,libcgroup-tools,库,服务
2649,libchamplain-gtk,库,库
2650,libchardet,库,库
2651,libcmis,库,库
2652,libcomps,库,库
2653,python3-libcomps,库,库
2654,libconfig,库,库
2655,libcroco,库,库
2656,libdaemon,库,库
2657,libdap,库,库
2658,libdatrie,库,库
2659,libdazzle,库,库
2660,libdb,库,库
2661,libdb-cxx,库,库
2662,libdb-sql,库,库
2663,libdb-utils,库,工具
2664,libdbusmenu,库,库
2665,libdbusmenu-gtk3,库,库
2666,libdc1394,库,库
2667,libdmapsharing,库,工具
2668,libdmx,库,库
2669,libdnet,库,库
2670,libdnf,库,库
2671,python3-hawkey,库,库
2672,python3-libdnf,库,库
2673,libdrm,库,库
2674,libdv,库,库
2675,libdvdnav,库,库
2676,libdvdread,库,库
2677,libdwarf,库,库
2678,libdwarf-static,库,库
2679,libdwarf-tools,工具,库
2680,libeasyfc,库,库
2681,libeasyfc-gobject,库,库
2682,libecap,库,库
2683,libecpg,库,服务
2684,libpgtypes,库,库
2685,libedit,库,库
2686,libEMF,库,库
2687,libeot,库,库
2688,libepoxy,库,库
2691,liberation-fonts-common,其它,其它
2692,liberation-mono-fonts,其它,其它
2693,liberation-sans-fonts,其它,其它
2694,liberation-serif-fonts,其它,其它
2696,libestr,库,库
2697,libetonyek,库,库
2698,libev,库,库
2699,libev-source,库,库
2700,libevdev,库,库
2701,libevent,库,库
2702,libexif,库,库
2703,libexttextcat,库,库
2704,libfabric,库,工具
2705,libfastjson,库,库
2706,ffado,库,工具
2707,libffado,库,库
2708,libffi,库,库
2709,libfontenc,库,库
2710,libfonts,库,库
2711,libformula,库,库
2712,libfprint,库,库
2713,libfreehand,库,库
2714,libgcrypt,库,库
2715,libgdata,库,库
2716,libgdither,库,库
2717,libgee,库,库
2718,libgexiv2,库,库
2719,libgit2,库,库
2720,libgit2-glib,库,库
2721,libglvnd,库,库
2722,libglvnd-egl,库,库
2723,libglvnd-gles,库,库
2724,libglvnd-glx,库,库
2725,libglvnd-opengl,库,库
2726,libgnomekbd,库,工具
2727,libgovirt,库,库
2728,libgpg-error,库,库
2729,libgphoto2,库,库
2730,libgpod,库,库
2731,libgsf,库,库
2732,libgtop2,库,库
2733,libgudev,库,库
2734,libguestfs,库,库
2735,libguestfs-appliance,库,工具
2736,libguestfs-bash-completion,库,工具
2737,libguestfs-gfs2,库,库
2738,libguestfs-gobject,库,库
2739,libguestfs-inspect-icons,库,库
2740,libguestfs-java,库,库
2741,libguestfs-javadoc,库,库
2742,libguestfs-man-pages-ja,库,库
2743,libguestfs-man-pages-uk,库,库
2744,libguestfs-rescue,库,工具
2745,libguestfs-rsync,库,库
2746,libguestfs-tools,库,服务
2747,libguestfs-tools-c,库,工具
2748,libguestfs-xfs,库,库
2749,lua-guestfs,库,库
2750,ocaml-libguestfs,库,库
2751,perl-Sys-Guestfs,库,库
2752,python3-libguestfs,库,库
2753,ruby-libguestfs,库,库
2754,virt-dib,库,工具
2755,libguestfs-winsupport,库,库
2756,libgusb,库,库
2757,libgweather,库,库
2758,libgxim,库,库
2759,libgxps,库,工具
2760,libhangul,库,工具
2761,libhbaapi,库,库
2762,libhbalinux,库,库
2763,libhugetlbfs,库,库
2764,libhugetlbfs-utils,库,库
2765,libical,库,库
2766,libICE,库,库
2767,libid3tag,库,库
2768,libIDL,库,库
2769,libidn,库,服务
2770,idn2,库,服务
2771,libidn2,库,库
2772,libiec61883,库,库
2773,libieee1284,库,库
2774,libijs,库,库
2775,libimobiledevice,库,库
2777,libinput,库,工具
2778,libinput-utils,库,库
2779,libipt,库,库
2780,libiptcdata,库,工具
2781,libiscsi,库,库
2782,libiscsi-utils,库,库
2783,libisoburn,库,库
2784,xorriso,库,服务
2785,libisofs,库,库
2786,libjpeg-turbo,库,库
2787,libjpeg-turbo-utils,库,服务
2788,turbojpeg,库,库
2789,libkcapi,库,服务
2790,libkcapi-hmaccalc,库,库
2791,libkeepalive,库,库
2792,libkkc,库,库
2793,libkkc-common,库,库
2794,libkkc-data,库,库
2795,libksba,库,库
2796,liblangtag,库,库
2797,liblangtag-data,库,库
2798,liblangtag-gobject,库,库
2799,liblayout,库,库
2800,ldb-tools,库,服务
2802,python3-ldb,库,库
2803,libloader,库,库
2804,liblockfile,库,库
2805,liblognorm,库,库
2806,liblouis,库,工具
2807,python3-louis,库,库
2808,libmad,库,库
2809,libmatchbox,库,库
2810,libmaxminddb,库,库
2811,libmbim,库,库
2812,libmbim-utils,库,库
2813,libmediaart,库,库
2814,libmediainfo,库,库
2815,libmemcached,库,库
2816,libmemcached-libs,库,库
2817,libmetalink,库,库
2818,libmfx,库,库
2819,libmicrohttpd,库,库
2820,libmng,库,工具
2821,libmnl,库,库
2822,libmodman,库,库
2823,libmodplug,库,库
2824,libmodulemd1,库,库
2825,libmodulemd,库,库
2826,python3-libmodulemd,库,库
2827,libmpc,库,库
2828,libmpcdec,库,库
2829,libmspack,库,库
2830,libmspub,库,库
2831,libmtp,库,库
2832,libmusicbrainz5,库,库
2833,libmwaw,库,库
2834,libnbd,库,库
2835,libnbd-bash-completion,库,库
2836,nbdfuse,库,库
2837,ocaml-libnbd,库,库
2838,python3-libnbd,库,库
2839,libndp,库,库
2840,libnet,库,库
2841,libnetfilter_conntrack,库,库
2842,libnetfilter_cthelper,库,库
2843,libnetfilter_cttimeout,库,工具
2844,libnetfilter_queue,库,库
2845,libnfnetlink,库,库
2846,libnftnl,库,库
2847,libnice,库,库
2848,libnice-gstreamer1,库,库
2849,libnl3,库,库
2850,libnl3-cli,库,库
2851,python3-libnl3,库,库
2852,libnma,库,库
2853,libnotify,库,库
2854,libnsl2,库,库
2855,libnumbertext,库,库
2856,liboauth,库,库
2857,libodfgen,库,库
2858,libogg,库,库
2859,libogg-devel-docs,库,服务
2860,liboggz,库,库
2861,libomp,库,库
2862,libopenraw,库,库
2863,libopenraw-gnome,库,库
2864,liborcus,库,库
2865,libosinfo,库,工具
2866,libotf,库,库
2867,libpagemaker,库,库
2868,libpaper,库,工具
2869,libpcap,库,库
2870,libpciaccess,库,库
2871,libpeas,库,库
2872,libpeas-gtk,库,工具
2873,libpeas-loader-python3,库,库
2874,libpfm,库,库
2875,libpfm-static,库,工具
2876,python3-libpfm,库,库
2877,libpinyin,库,库
2878,libpinyin-data,库,库
2879,libzhuyin,库,库
2881,libplist,库,库
2882,libpng,库,库
2883,libpng12,库,库
2884,libpng15,库,库
2885,libpq,库,服务
2886,libproxy,库,库
2887,libproxy-bin,库,库
2888,libproxy-gnome,库,库
2889,libproxy-networkmanager,库,库
2890,libproxy-webkitgtk4,库,库
2891,python3-libproxy,库,库
2892,libpsl,库,库
2893,libpsm2,库,库
2894,libpsm2-compat,库,库
2895,libpst-libs,库,工具
2896,libpwquality,库,库
2898,libqb,库,库
2899,libqmi,库,库
2901,libqrtr-glib,库,库
2902,libqtxdg,库,工具
2903,qtxdg-tools,库,库
2904,libquvi,库,库
2905,libquvi-scripts,库,库
2906,libqxp,库,库
2907,librabbitmq,库,库
2908,LibRaw,库,库
2909,libraw1394,库,库
2910,librdkafka,库,库
2911,librelp,库,库
2912,autocorr-af,库,库
2913,autocorr-bg,库,库
2914,autocorr-ca,库,库
2915,autocorr-cs,库,库
2916,autocorr-da,库,库
2917,autocorr-de,库,库
2918,autocorr-en,库,库
2919,autocorr-es,库,库
2920,autocorr-fa,库,库
2921,autocorr-fi,库,库
2922,autocorr-fr,库,库
2923,autocorr-ga,库,库
2924,autocorr-hr,库,库
2925,autocorr-hu,库,库
2926,autocorr-is,库,库
2927,autocorr-it,库,库
2928,autocorr-ja,库,库
2929,autocorr-ko,库,库
2930,autocorr-lb,库,库
2931,autocorr-lt,库,库
2932,autocorr-mn,库,库
2933,autocorr-nl,库,库
2934,autocorr-pl,库,库
2935,autocorr-pt,库,库
2936,autocorr-ro,库,库
2937,autocorr-ru,库,库
2938,autocorr-sk,库,库
2939,autocorr-sl,库,库
2940,autocorr-sr,库,库
2941,autocorr-sv,库,库
2942,autocorr-tr,库,库
2943,autocorr-vi,库,库
2945,libreoffice-base,库,库
2946,libreoffice-calc,库,库
2947,libreoffice-core,库,库
2948,libreoffice-data,库,库
2949,libreoffice-draw,库,库
2950,libreoffice-emailmerge,库,库
2951,libreoffice-filters,库,库
2953,libreoffice-graphicfilter,库,库
2954,libreoffice-gtk3,库,库
2955,libreoffice-help-ar,库,库
2956,libreoffice-help-bg,库,库
2957,libreoffice-help-bn,库,库
2958,libreoffice-help-ca,库,库
2959,libreoffice-help-cs,库,库
2960,libreoffice-help-da,库,库
2961,libreoffice-help-de,库,库
2962,libreoffice-help-dz,库,库
2963,libreoffice-help-el,库,库
2964,libreoffice-help-en,库,库
2965,libreoffice-help-es,库,库
2966,libreoffice-help-et,库,库
2968,libreoffice-help-fi,库,库
2969,libreoffice-help-fr,库,库
2970,libreoffice-help-gl,库,库
2971,libreoffice-help-gu,库,库
2972,libreoffice-help-he,库,库
2973,libreoffice-help-hi,库,库
2974,libreoffice-help-hr,库,库
2975,libreoffice-help-hu,库,库
2976,libreoffice-help-id,库,库
2977,libreoffice-help-it,库,库
2978,libreoffice-help-ja,库,库
2979,libreoffice-help-ko,库,库
2981,libreoffice-help-lv,库,库
2982,libreoffice-help-nb,库,库
2983,libreoffice-help-nl,库,库
2984,libreoffice-help-nn,库,库
2985,libreoffice-help-pl,库,库
2986,libreoffice-help-pt-BR,库,库
2987,libreoffice-help-pt-PT,库,库
2988,libreoffice-help-ro,库,库
2989,libreoffice-help-ru,库,库
2990,libreoffice-help-si,库,库
2991,libreoffice-help-sk,库,库
2992,libreoffice-help-sl,库,库
2993,libreoffice-help-sv,库,库
2994,libreoffice-help-ta,库,库
2995,libreoffice-help-tr,库,库
2996,libreoffice-help-uk,库,库
2997,libreoffice-help-zh-Hans,库,库
2998,libreoffice-help-zh-Hant,库,库
2999,libreoffice-impress,库,库
3000,libreofficekit,库,库
3001,libreoffice-langpack-af,库,库
3002,libreoffice-langpack-ar,库,库
3003,libreoffice-langpack-as,库,库
3004,libreoffice-langpack-bg,库,库
3005,libreoffice-langpack-bn,库,库
3006,libreoffice-langpack-br,库,库
3007,libreoffice-langpack-ca,库,库
3008,libreoffice-langpack-cs,库,库
3009,libreoffice-langpack-cy,库,库
3010,libreoffice-langpack-da,库,库
3011,libreoffice-langpack-de,库,库
3012,libreoffice-langpack-dz,库,库
3013,libreoffice-langpack-el,库,库
3015,libreoffice-langpack-es,库,库
3016,libreoffice-langpack-et,库,库
3017,libreoffice-langpack-eu,库,库
3018,libreoffice-langpack-fa,库,库
3019,libreoffice-langpack-fi,库,库
3020,libreoffice-langpack-fr,库,库
3021,libreoffice-langpack-ga,库,库
3022,libreoffice-langpack-gl,库,库
3023,libreoffice-langpack-gu,库,库
3024,libreoffice-langpack-he,库,库
3025,libreoffice-langpack-hi,库,库
3026,libreoffice-langpack-hr,库,库
3027,libreoffice-langpack-hu,库,库
3028,libreoffice-langpack-id,库,库
3029,libreoffice-langpack-it,库,库
3030,libreoffice-langpack-ja,库,库
3031,libreoffice-langpack-kk,库,库
3032,libreoffice-langpack-kn,库,其它
3033,libreoffice-langpack-ko,库,库
3034,libreoffice-langpack-lt,库,库
3035,libreoffice-langpack-lv,库,库
3036,libreoffice-langpack-mai,库,库
3037,libreoffice-langpack-ml,库,库
3038,libreoffice-langpack-mr,库,库
3039,libreoffice-langpack-nb,库,库
3040,libreoffice-langpack-nl,库,库
3041,libreoffice-langpack-nn,库,库
3042,libreoffice-langpack-nr,库,库
3043,libreoffice-langpack-nso,库,库
3044,libreoffice-langpack-or,库,库
3045,libreoffice-langpack-pa,库,库
3046,libreoffice-langpack-pl,库,库
3047,libreoffice-langpack-pt-BR,库,库
3048,libreoffice-langpack-pt-PT,库,库
3049,libreoffice-langpack-ro,库,库
3050,libreoffice-langpack-ru,库,库
3051,libreoffice-langpack-si,库,库
3052,libreoffice-langpack-sk,库,库
3053,libreoffice-langpack-sl,库,库
3054,libreoffice-langpack-sr,库,库
3055,libreoffice-langpack-ss,库,库
3056,libreoffice-langpack-st,库,库
3057,libreoffice-langpack-sv,库,库
3058,libreoffice-langpack-ta,库,库
3059,libreoffice-langpack-te,库,其它
3060,libreoffice-langpack-th,库,库
3062,libreoffice-langpack-tr,库,库
3063,libreoffice-langpack-ts,库,库
3064,libreoffice-langpack-uk,库,库
3065,libreoffice-langpack-ve,库,库
3066,libreoffice-langpack-xh,库,库
3067,libreoffice-langpack-zh-Hans,库,库
3068,libreoffice-langpack-zh-Hant,库,库
3070,libreoffice-math,库,库
3071,libreoffice-ogltrans,库,库
3072,libreoffice-opensymbol-fonts,库,其它
3073,libreoffice-pdfimport,库,库
3074,libreoffice-pyuno,库,库
3075,libreoffice-sdk,库,库
3076,libreoffice-ure,库,库
3077,libreoffice-ure-common,库,库
3078,libreoffice-wiki-publisher,库,库
3079,libreoffice-writer,库,库
3080,libreoffice-x11,库,库
3081,libreoffice-xsltfilter,库,库
3082,libreoffice-voikko,库,库
3083,librepo,库,库
3084,python3-librepo,库,库
3085,libreport,库,库
3086,libreport-anaconda,库,库
3087,libreport-cli,库,库
3088,libreport-filesystem,库,库
3089,libreport-gtk,库,工具
3090,libreport-newt,库,库
3091,libreport-plugin-bugzilla,库,库
3092,libreport-plugin-kerneloops,库,库
3093,libreport-plugin-logger,库,库
3094,libreport-plugin-mailx,库,工具
3095,libreport-plugin-reportuploader,库,库
3096,libreport-plugin-rhtsupport,库,库
3098,libreport-rhel,库,库
3099,libreport-rhel-anaconda-bugzilla,库,库
3101,libreport-web,库,库
3102,python3-libreport,库,库
3103,librepository,库,库
3104,libreswan,库,服务
3105,librevenge,库,库
3106,librevenge-gdb,库,库
3107,librhsm,库,库
3108,librsvg2,库,库
3109,librsvg2-tools,库,服务
3110,librx,库,库
3111,libsamplerate,库,服务
3112,libsass,库,库
3113,libseccomp,库,库
3114,libsecret,库,库
3115,libselinux-python,库,工具
3117,libselinux-ruby,库,工具
3118,libselinux-static,库,工具
3119,libselinux-utils,库,工具
3120,python3-libselinux,库,库
3121,libsemanage,库,工具
3122,python3-libsemanage,库,工具
3123,libsepol,库,工具
3124,libsepol-static,库,工具
3125,libserf,库,服务
3126,libserializer,库,库
3127,libshout,库,库
3128,libsigc++20,库,库
3129,libsigsegv,库,工具
3130,libslirp,库,库
3131,libSM,库,库
3132,libsmbios,库,库
3133,libsmi,库,库
3134,libsndfile,库,库
3135,libsolv,库,库
3136,libsolv-tools,库,工具
3137,python3-solv,库,库
3138,libsoup,库,库
3139,libspectre,库,库
3140,libspiro,库,库
3141,libsrtp,库,库
3142,libssh,库,服务
3144,libstaroffice,库,库
3145,libstemmer,库,库
3146,libstoragemgmt,库,工具
3147,libstoragemgmt-arcconf-plugin,库,库
3148,libstoragemgmt-hpsa-plugin,库,库
3149,libstoragemgmt-local-plugin,库,服务
3150,libstoragemgmt-megaraid-plugin,库,库
3151,libstoragemgmt-smis-plugin,库,库
3152,libstoragemgmt-udev,库,库
3153,python3-libstoragemgmt,库,库
3154,libsvm,库,库
3155,libsvm-java,库,库
3156,libsvm-javadoc,库,库
3157,libsvm-svm-toy-qt,库,工具
3158,python3-libsvm,库,库
3159,libtalloc,库,库
3160,python3-talloc,库,库
3161,libtar,库,库
3162,libtasn1,库,库
3163,libtasn1-tools,库,库
3164,libtdb,库,库
3166,tdb-tools,库,库
3167,libteam,库,库
3168,network-scripts-team,库,服务
3169,teamd,库,服务
3170,libtevent,库,库
3171,python3-tevent,库,库
3172,libthai,库,库
3173,libtheora,库,库
3174,theora-tools,库,库
3175,libtiff,库,库
3177,libtimezonemap,库,库
3178,libtirpc,库,服务
3179,libtool,库,工具
3180,libtool-ltdl,库,库
3181,libtpms,库,库
3182,libucil,库,库
3183,libunicap,库,工具
3184,libuninameslist,库,库
3185,libunistring,库,工具
3186,libupnp,库,库
3187,liburing,库,库
3188,libusb,库,库
3189,libusbmuxd,库,库
3190,libusbx,库,库
3191,libuser,库,服务
3192,python3-libuser,库,服务
3193,libutempter,库,服务
3194,libuv,库,库
3195,libva,库,库
3196,libvarlink,库,库
3197,libvarlink-util,库,库
3198,libvdpau,库,库
3199,libverto,库,库
3200,libverto-libevent,库,库
3201,libvirt,服务,服务
3202,libvirt-client,工具,库
3203,libvirt-daemon,服务,服务
3205,libvirt-daemon-config-nwfilter,服务,服务
3206,libvirt-daemon-driver-interface,服务,服务
3207,libvirt-daemon-driver-network,服务,服务
3208,libvirt-daemon-driver-nodedev,服务,服务
3210,libvirt-daemon-driver-qemu,服务,服务
3211,libvirt-daemon-driver-secret,服务,服务
3212,libvirt-daemon-driver-storage,服务,服务
3213,libvirt-daemon-driver-storage-core,服务,服务
3214,libvirt-daemon-driver-storage-disk,服务,服务
3215,libvirt-daemon-driver-storage-gluster,服务,服务
3217,libvirt-daemon-driver-storage-iscsi-direct,服务,库
3218,libvirt-daemon-driver-storage-logical,服务,服务
3219,libvirt-daemon-driver-storage-mpath,服务,服务
3220,libvirt-daemon-driver-storage-rbd,服务,服务
3221,libvirt-daemon-driver-storage-scsi,服务,库
3222,libvirt-daemon-kvm,服务,服务
3223,libvirt-docs,服务,服务
3224,libvirt-libs,库,工具
3225,libvirt-lock-sanlock,服务,服务
3226,libvirt-nss,服务,服务
3227,libvirt-wireshark,服务,库
3228,libvirt-dbus,库,服务
3229,libvirt-gconfig,库,库
3230,libvirt-glib,库,库
3231,libvirt-gobject,库,库
3232,python3-libvirt,库,库
3233,libvisio,库,库
3234,libvisual,库,工具
3235,libvma,库,库
3236,libvncserver,库,库
3237,libvoikko,库,库
3238,python3-libvoikko,库,库
3239,voikko-tools,库,库
3240,libvorbis,库,库
3241,libvorbis-devel-docs,库,服务
3242,libvpx,库,工具
3243,libwacom,库,库
3244,libwacom-data,库,库
3245,libwebp,库,库
3246,libwmf,库,库
3247,libwmf-lite,库,库
3248,libwnck3,库,库
3249,libwpd,库,库
3250,libwpg,库,库
3251,libwps,库,库
3252,libX11,库,库
3253,libX11-common,库,库
3254,libX11-xcb,库,库
3255,libx86emu,库,库
3256,libXau,库,库
3257,libXaw,库,库
